Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/1           getUnitTmv(int) [154]
                0.00    0.00       1/101         TaylorModelVec::TaylorModelVec(std::vector<Interval, std::allocator<Interval> > const&, int) [113]
                0.00    0.00       2/625         TaylorModelVec::operator=(TaylorModelVec const&) [102]
                0.00    0.00       3/4494        TaylorModelVec::~TaylorModelVec() [83]
                0.00    0.00       1/2272        TaylorModelVec::TaylorModelVec(TaylorModelVec const&) [79]
                0.00    0.00       1/101         TaylorModelVec::constant(std::vector<Interval, std::allocator<Interval> >&) const [147]
                0.00    0.00       1/101         TaylorModelVec::rmConstant() [176]
                0.00    0.00       3/4112232     Interval::~Interval() [56]
-----------------------------------------------
                0.00    0.00    4187/4187        Polynomial::operator-=(Polynomial const&) [111]
[139]    0.0    0.00    0.00    4187         Interval::inv_assign() [139]
                0.00    0.00    4187/1939268     Interval::operator=(Interval const&) [60]
                0.00    0.00    4187/938415      Interval::Interval() [206]
                0.00    0.00    4187/4187        Interval::inv(Interval&) const [222]
-----------------------------------------------
                0.00    0.00     100/100         PreconditionedTransformer::precondition(TaylorModelVec&, TaylorModelVec&, MySettings&, MyComponent&) [17]
[140]    0.0    0.00    0.00     100         PreconditionedTransformer::getScaling(Matrix&, Matrix&, std::vector<Interval, std::allocator<Interval> >&) [140]
                0.00    0.00     300/198027      Interval::subseteq(Interval const&) const [61]
                0.00    0.00     299/1939268     Interval::operator=(Interval const&) [60]
                0.00    0.00     300/4112232     Interval::~Interval() [56]
                0.00    0.00     600/2109        Matrix::set(double, int, int) [225]
                0.00    0.00     500/703         Matrix::rows() const [234]
                0.00    0.00     300/938415      Interval::Interval() [206]
                0.00    0.00     300/300         Interval::mag(Interval&) const [249]
                0.00    0.00     299/409         Interval::sup() const [241]
                0.00    0.00     100/1503        Matrix::cols() const [227]
-----------------------------------------------
                0.00    0.00       5/3299        compute_factorial_rec(int) [189]
                0.00    0.00    1497/3299        TaylorModel::integral(TaylorModel&, Interval const&) const [127]
                0.00    0.00    1797/3299        TaylorModel::integral_no_remainder(TaylorModel&) const [114]
[141]    0.0    0.00    0.00    3299         Interval::div_assign(double) [141]
                0.00    0.00    3299/1939268     Interval::operator=(Interval const&) [60]
                0.00    0.00    3299/938415      Interval::Interval() [206]
-----------------------------------------------
                0.00    0.00     100/501         TaylorModel::getParamCount() const [161]
                0.00    0.00     401/501         TaylorModelVec::getIgnoringParamCount() const [144]
[142]    0.0    0.00    0.00     501         Polynomial::getVariableCount() const [142]
                0.00    0.00     501/2466930     Monomial::Monomial(Monomial const&) [18]
                0.00    0.00     501/4112232     Interval::~Interval() [56]
                0.00    0.00     501/501         Monomial::getVariableCount() const [240]
                0.00    0.00     501/2525089     Monomial::~Monomial() [204]
-----------------------------------------------
                0.00    0.00       2/2           MyComponent::prepareComponent(TaylorModelVec, std::vector<HornerForm, std::allocator<HornerForm> > const&, std::vector<Interval, std::allocator<Interval> >, bool) [130]
[143]    0.0    0.00    0.00       2         MyComponent::prepareVariables(TaylorModelVec, std::vector<HornerForm, std::allocator<HornerForm> > const&, bool) [143]
                0.00    0.00       3/3           MyComponent::MyComponent(MyComponent const&) [149]
                0.00    0.00      12/4494        TaylorModelVec::~TaylorModelVec() [83]
                0.00    0.00       3/3           TaylorModel::getParams() const [184]
                0.00    0.00      21/4112232     Interval::~Interval() [56]
                0.00    0.00       9/38750       HornerForm::~HornerForm() [123]
                0.00    0.00      17/38737       std::vector<int, std::allocator<int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [213]
                0.00    0.00       6/6           __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::unique<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [283]
                0.00    0.00       6/6           std::vector<int, std::allocator<int> >::erase(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [282]
                0.00    0.00       5/7           void std::__introsort_loop<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long) [279]
                0.00    0.00       5/7           void std::__insertion_sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [278]
                0.00    0.00       3/10388       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__find<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&, std::random_access_iterator_tag) [219]
                0.00    0.00       2/962797      std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&) [205]
-----------------------------------------------
                0.00    0.00     401/401         utilsprivate::createParams(std::vector<TaylorModelVec, std::allocator<TaylorModelVec> > const&) [145]
[144]    0.0    0.00    0.00     401         TaylorModelVec::getIgnoringParamCount() const [144]
                0.00    0.00     401/501         Polynomial::getVariableCount() const [142]
-----------------------------------------------
                0.00    0.00       1/1           TMVSerializer::serialize() [146]
[145]    0.0    0.00    0.00       1         utilsprivate::createParams(std::vector<TaylorModelVec, std::allocator<TaylorModelVec> > const&) [145]
                0.00    0.00     401/401         TaylorModelVec::getIgnoringParamCount() const [144]
                0.00    0.00       3/636         char* std::string::_S_construct<char*>(char*, char*, std::allocator<char> const&, std::forward_iterator_tag) [235]
                0.00    0.00       3/146         std::vector<std::string, std::allocator<std::string> >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string const&) [253]
-----------------------------------------------
                0.00    0.00       1/1           SmallCompSystem::my_reach_picard(std::list<Flowpipe, std::allocator<Flowpipe> >&, double, double, int, int, std::vector<Interval, std::allocator<Interval> > const&, bool, std::vector<std::string, std::allocator<std::string> > const&, Interval const&, OutputWriter&) const [4]
[146]    0.0    0.00    0.00       1         TMVSerializer::serialize() [146]
                0.00    0.00       1/1           utilsprivate::createParams(std::vector<TaylorModelVec, std::allocator<TaylorModelVec> > const&) [145]
                0.00    0.00     400/400         TaylorModelVec::serialize(_IO_FILE*, std::vector<std::string, std::allocator<std::string> > const&) const [242]
                0.00    0.00       1/1           utilsprivate::writeParamsToFile(std::vector<std::string, std::allocator<std::string> > const&, _IO_FILE*) [366]
-----------------------------------------------
                0.00    0.00       1/101         PreconditionedTransformer::firstTransform(MyComponent&, MySettings&) [138]
                0.00    0.00     100/101         PreconditionedTransformer::precondition(TaylorModelVec&, TaylorModelVec&, MySettings&, MyComponent&) [17]
[147]    0.0    0.00    0.00     101         TaylorModelVec::constant(std::vector<Interval, std::allocator<Interval> >&) const [147]
                0.00    0.00     303/2472        std::vector<Interval, std::allocator<Interval> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Interval*, std::vector<Interval, std::allocator<Interval> > >, Interval const&) [128]
                0.00    0.00     303/303         Polynomial::constant(Interval&) const [163]
                0.00    0.00     303/4112232     Interval::~Interval() [56]
                0.00    0.00     303/938415      Interval::Interval() [206]
-----------------------------------------------
                                  36             HornerForm::transform(std::vector<int, std::allocator<int> >) const [148]
                0.00    0.00       3/3           MyComponent::remapIVP(TaylorModelVec, std::vector<HornerForm, std::allocator<HornerForm> > const&, std::vector<Interval, std::allocator<Interval> >) [136]
[148]    0.0    0.00    0.00       3+36      HornerForm::transform(std::vector<int, std::allocator<int> >) const [148]
                0.00    0.00      27/16173       std::vector<HornerForm, std::allocator<HornerForm> >::_M_insert_aux(__gnu_cxx::__normal_iterator<HornerForm*, std::vector<HornerForm, std::allocator<HornerForm> > >, HornerForm const&) [84]
